time,P,I,D,ds,left speed,right speed
386,81140.000000,0.002481,0.000000,2250.002476,2250.002476,2250.002476
387,80700.000000,0.002486,0.000000,3570.002481,3570.002481,3570.002481
388,83240.000000,0.002492,0.000000,4220.002487,4220.002487,4220.002487
389,73300.000000,0.002497,0.000000,4970.002492,4970.002492,4970.002492
390,75710.000000,0.002502,0.000000,4100.002497,4100.002497,4100.002497
391,80290.000000,0.002507,0.000000,2580.002502,2580.002502,2580.002502
392,81890.000000,0.002513,0.000000,2340.002508,2340.002508,2340.002508
393,78470.000000,0.002518,0.000000,3140.002513,3140.002513,3140.002513
394,80270.000000,0.002523,0.000000,3040.002518,3040.002518,3040.002518
395,79610.000000,0.002529,0.000000,1320.002524,1320.002524,1320.002524
396,75640.000000,0.002534,0.000000,4560.002529,4560.002529,4560.002529
397,74360.000000,0.002539,0.000000,5730.002534,5730.002534,5730.002534
398,76220.000000,0.002544,0.000000,3920.002539,3920.002539,3920.002539
399,78250.000000,0.002549,0.000000,5100.002544,5100.002544,5100.002544
400,75300.000000,0.002554,0.000000,3530.002550,3530.002550,3530.002550
401,72500.000000,0.002559,0.000000,3410.002555,3410.002555,3410.002555
402,69570.000000,0.002564,0.000000,4780.002560,4780.002560,4780.002560
403,109930.000000,0.002571,0.000000,3340.002564,3340.002564,3340.002564
404,68910.000000,0.002576,0.000000,4620.002572,4620.002572,4620.002572
405,105770.000000,0.002583,0.000000,4150.002576,4150.002576,4150.002576
406,121190.000000,0.002591,0.000000,2940.002583,2940.002583,2940.002583
407,92130.000000,0.002597,0.000000,4930.002591,4930.002591,4930.002591
408,95210.000000,0.002603,0.000000,1440.002597,1440.002597,1440.002597
409,99440.000000,0.002610,0.000000,1750.002603,1750.002603,1750.002603
410,95830.000000,0.002616,0.000000,3120.002610,3120.002610,3120.002610
411,91210.000000,0.002622,0.000000,2970.002616,2970.002616,2970.002616
412,97400.000000,0.002629,0.000000,2750.002622,2750.002622,2750.002622
413,90250.000000,0.002635,0.000000,3100.002629,3100.002629,3100.002629
414,96910.000000,0.002641,0.000000,2730.002635,2730.002635,2730.002635
415,96080.000000,0.002647,0.000000,2900.002641,2900.002641,2900.002641
416,99420.000000,0.002654,0.000000,3740.002647,3740.002647,3740.002647
417,100980.000000,0.002661,0.000000,4070.002654,4070.002654,4070.002654
418,97550.000000,0.002667,0.000000,4780.002661,4780.002661,4780.002661
419,95480.000000,0.002673,0.000000,2460.002667,2460.002667,2460.002667
420,96830.000000,0.002680,0.000000,2800.002674,2800.002674,2800.002674
421,96370.000000,0.002686,0.000000,1490.002680,1490.002680,1490.002680
422,103720.000000,0.002693,0.000000,3900.002686,3900.002686,3900.002686
423,99820.000000,0.002700,0.000000,3950.002693,3950.002693,3950.002693
424,103250.000000,0.002706,0.000000,4060.002700,4060.002700,4060.002700
425,112720.000000,0.002714,0.000000,3330.002707,3330.002707,3330.002707
426,72910.000000,0.002719,0.000000,1730.002714,1730.002714,1730.002714
427,100550.000000,0.002725,0.000000,3050.002719,3050.002719,3050.002719
428,113610.000000,0.002733,0.000000,5670.002726,5670.002726,5670.002726
429,73780.000000,0.002738,0.000000,3170.002733,3170.002733,3170.002733
430,83060.000000,0.002743,0.000000,4360.002738,4360.002738,4360.002738
431,73940.000000,0.002748,0.000000,1330.002743,1330.002743,1330.002743
432,75260.000000,0.002753,0.000000,3910.002748,3910.002748,3910.002748
433,80460.000000,0.002759,0.000000,1780.002753,1780.002753,1780.002753
434,71420.000000,0.002764,0.000000,5990.002759,5990.002759,5990.002759
435,75410.000000,0.002769,0.000000,3900.002764,3900.002764,3900.002764
436,74320.000000,0.002774,0.000000,5410.002769,5410.002769,5410.002769
437,71060.000000,0.002779,0.000000,4090.002774,4090.002774,4090.002774
438,68540.000000,0.002783,0.000000,5370.002779,5370.002779,5370.002779
439,98860.000000,0.002790,0.000000,3140.002783,3140.002783,3140.002783
440,95390.000000,0.002796,0.000000,330.002790,330.002790,330.002790
441,120070.000000,0.002804,0.000000,4620.002796,4620.002796,4620.002796
442,87690.000000,0.002810,0.000000,780.002804,780.002804,780.002804
443,74200.000000,0.002814,0.000000,2440.002810,2440.002810,2440.002810
444,85770.000000,0.002820,0.000000,4310.002815,4310.002815,4310.002815
445,80460.000000,0.002826,0.000000,4630.002820,4630.002820,4630.002820
446,84400.000000,0.002831,0.000000,2500.002826,2500.002826,2500.002826
447,85500.000000,0.002837,0.000000,5560.002832,5560.002832,5560.002832
448,85840.000000,0.002843,0.000000,9640.002838,9640.002838,9640.002838
449,82870.000000,0.002849,0.000000,13350.002844,13350.002844,13350.002844
450,91750.000000,0.002857,0.000000,26950.002851,26950.002851,26950.002851
451,123990.000000,0.002868,0.000000,47420.002860,47420.002860,47420.002860
452,130310.000000,0.002878,0.000000,27210.002870,27210.002870,27210.002870
453,152960.000000,0.002889,0.000000,12710.002879,12710.002879,12710.002879
454,135350.000000,0.002898,0.000000,6990.002889,6990.002889,6990.002889
455,115010.000000,0.002905,0.000000,4330.002898,4330.002898,4330.002898
456,164490.000000,0.002916,0.000000,6500.002906,6500.002906,6500.002906
457,151780.000000,0.002926,0.000000,4010.002916,4010.002916,4010.002916
458,159040.000000,0.002937,0.000000,5120.002927,5120.002927,5120.002927
459,146390.000000,0.002946,0.000000,6340.002937,6340.002937,6340.002937
460,150780.000000,0.002956,0.000000,1820.002947,1820.002947,1820.002947
461,127410.000000,0.002965,0.000000,4000.002957,4000.002957,4000.002957
462,189040.000000,0.002977,0.000000,3570.002965,3570.002965,3570.002965
463,148070.000000,0.002987,0.000000,5370.002977,5370.002977,5370.002977
464,131970.000000,0.002996,0.000000,5080.002987,5080.002987,5080.002987
465,137620.000000,0.003005,0.000000,2920.002996,2920.002996,2920.002996
466,135580.000000,0.003013,0.000000,3620.003005,3620.003005,3620.003005
467,140140.000000,0.003023,0.000000,7270.003014,7270.003014,7270.003014
468,121320.000000,0.003031,0.000000,7350.003023,7350.003023,7350.003023
469,109210.000000,0.003038,0.000000,2610.003031,2610.003031,2610.003031
470,127800.000000,0.003047,0.000000,6580.003039,6580.003039,6580.003039
471,90030.000000,0.003053,0.000000,5390.003047,5390.003047,5390.003047
472,99730.000000,0.003060,0.000000,5470.003053,5470.003053,5470.003053
473,110260.000000,0.003067,0.000000,3700.003060,3700.003060,3700.003060
474,115720.000000,0.003075,0.000000,5710.003067,5710.003067,5710.003067
475,73950.000000,0.003080,0.000000,1250.003075,1250.003075,1250.003075
476,116130.000000,0.003087,0.000000,6520.003080,6520.003080,6520.003080
477,79050.000000,0.003093,0.000000,3780.003088,3780.003088,3780.003088
478,61450.000000,0.003097,0.000000,5880.003093,5880.003093,5880.003093
479,88250.000000,0.003103,0.000000,4240.003097,4240.003097,4240.003097
480,63710.000000,0.003107,0.000000,3670.003103,3670.003103,3670.003103
481,73240.000000,0.003112,0.000000,2730.003108,2730.003108,2730.003108
482,76960.000000,0.003117,0.000000,4180.003112,4180.003112,4180.003112
483,75930.000000,0.003123,0.000000,4470.003118,4470.003118,4470.003118
484,77670.000000,0.003128,0.000000,320.003123,320.003123,320.003123
485,70380.000000,0.003132,0.000000,3450.003128,3450.003128,3450.003128
486,97950.000000,0.003139,0.000000,3440.003132,3440.003132,3440.003132
487,107270.000000,0.003146,0.000000,1110.003139,1110.003139,1110.003139
488,129390.000000,0.003154,0.000000,5390.003146,5390.003146,5390.003146
489,89180.000000,0.003160,0.000000,3760.003155,3760.003155,3760.003155
490,109990.000000,0.003168,0.000000,3670.003160,3670.003160,3670.003160
491,124090.000000,0.003176,0.000000,5420.003168,5420.003168,5420.003168
492,75610.000000,0.003181,0.000000,2860.003176,2860.003176,2860.003176
493,76730.000000,0.003186,0.000000,4720.003181,4720.003181,4720.003181
494,71830.000000,0.003191,0.000000,1470.003186,1470.003186,1470.003186
495,73640.000000,0.003196,0.000000,2800.003191,2800.003191,2800.003191
496,63590.000000,0.003200,0.000000,3790.003196,3790.003196,3790.003196
497,94000.000000,0.003206,0.000000,2200.003200,2200.003200,2200.003200
498,97880.000000,0.003212,0.000000,1710.003206,1710.003206,1710.003206
499,92430.000000,0.003219,0.000000,3130.003213,3130.003213,3130.003213
500,103180.000000,0.003225,0.000000,2800.003219,2800.003219,2800.003219
501,107440.000000,0.003233,0.000000,4320.003226,4320.003226,4320.003226
502,119900.000000,0.003240,0.000000,2580.003233,2580.003233,2580.003233
503,83500.000000,0.003246,0.000000,2600.003241,2600.003241,2600.003241
504,73490.000000,0.003251,0.000000,5120.003246,5120.003246,5120.003246
505,103410.000000,0.003258,0.000000,940.003251,940.003251,940.003251
506,69680.000000,0.003262,0.000000,2300.003258,2300.003258,2300.003258
507,86250.000000,0.003268,0.000000,4270.003262,4270.003262,4270.003262
508,84550.000000,0.003274,0.000000,2270.003268,2270.003268,2270.003268
509,89890.000000,0.003280,0.000000,3950.003274,3950.003274,3950.003274
510,94960.000000,0.003286,0.000000,3700.003280,3700.003280,3700.003280
511,94900.000000,0.003292,0.000000,5490.003286,5490.003286,5490.003286
512,92610.000000,0.003298,0.000000,3210.003292,3210.003292,3210.003292
513,98960.000000,0.003305,0.000000,3060.003299,3060.003299,3060.003299
514,100260.000000,0.003312,0.000000,5060.003305,5060.003305,5060.003305
515,98450.000000,0.003318,0.000000,4570.003312,4570.003312,4570.003312
516,104110.000000,0.003325,0.000000,2890.003318,2890.003318,2890.003318
517,100400.000000,0.003332,0.000000,4890.003325,4890.003325,4890.003325
518,94430.000000,0.003338,0.000000,1760.003332,1760.003332,1760.003332
519,97530.000000,0.003344,0.000000,1800.003338,1800.003338,1800.003338
520,100420.000000,0.003351,0.000000,2390.003345,2390.003345,2390.003345
521,94020.000000,0.003357,0.000000,2330.003351,2330.003351,2330.003351
522,102640.000000,0.003364,0.000000,2740.003357,2740.003357,2740.003357
523,102350.000000,0.003371,0.000000,7160.003364,7160.003364,7160.003364
524,89700.000000,0.003377,0.000000,3170.003371,3170.003371,3170.003371
525,109640.000000,0.003384,0.000000,3150.003377,3150.003377,3150.003377
526,105840.000000,0.003391,0.000000,4640.003384,4640.003384,4640.003384
527,96960.000000,0.003398,0.000000,5730.003391,5730.003391,5730.003391
528,101100.000000,0.003404,0.000000,4980.003398,4980.003398,4980.003398
529,114850.000000,0.003412,0.000000,4730.003405,4730.003405,4730.003405
530,76210.000000,0.003417,0.000000,1770.003412,1770.003412,1770.003412
531,108950.000000,0.003424,0.000000,3220.003417,3220.003417,3220.003417
532,103520.000000,0.003431,0.000000,4530.003425,4530.003425,4530.003425
533,107030.000000,0.003438,0.000000,4450.003431,4450.003431,4450.003431
534,93920.000000,0.003445,0.000000,2420.003438,2420.003438,2420.003438
535,105030.000000,0.003451,0.000000,2770.003445,2770.003445,2770.003445
536,101630.000000,0.003458,0.000000,3660.003452,3660.003452,3660.003452
537,107490.000000,0.003465,0.000000,3070.003458,3070.003458,3070.003458
538,96060.000000,0.003471,0.000000,1460.003465,1460.003465,1460.003465
539,108900.000000,0.003479,0.000000,2950.003472,2950.003472,2950.003472
540,111700.000000,0.003486,0.000000,3420.003479,3420.003479,3420.003479
541,69310.000000,0.003491,0.000000,2270.003486,2270.003486,2270.003486
542,109860.000000,0.003498,0.000000,4100.003491,4100.003491,4100.003491
543,103620.000000,0.003505,0.000000,2900.003498,2900.003498,2900.003498
544,110400.000000,0.003512,0.000000,3290.003505,3290.003505,3290.003505
545,109460.000000,0.003519,0.000000,3760.003512,3760.003512,3760.003512
546,110780.000000,0.003527,0.000000,4360.003519,4360.003519,4360.003519
547,79850.000000,0.003532,0.000000,430.003527,430.003527,430.003527
548,78320.000000,0.003537,0.000000,2690.003532,2690.003532,2690.003532
549,79080.000000,0.003542,0.000000,3260.003537,3260.003537,3260.003537
550,72680.000000,0.003547,0.000000,5090.003542,5090.003542,5090.003542
551,67970.000000,0.003552,0.000000,2380.003547,2380.003547,2380.003547
552,97420.000000,0.003558,0.000000,3790.003552,3790.003552,3790.003552
553,113920.000000,0.003566,0.000000,2960.003558,2960.003558,2960.003558
554,72840.000000,0.003570,0.000000,2930.003566,2930.003566,2930.003566
555,73210.000000,0.003575,0.000000,1880.003571,1880.003571,1880.003571
556,80910.000000,0.003581,0.000000,3500.003575,3500.003575,3500.003575
557,83110.000000,0.003586,0.000000,2890.003581,2890.003581,2890.003581
558,78430.000000,0.003591,0.000000,4490.003586,4490.003586,4490.003586
559,72620.000000,0.003596,0.000000,4740.003592,4740.003592,4740.003592
560,58490.000000,0.003600,0.000000,2030.003597,2030.003597,2030.003597
561,89930.000000,0.003606,0.000000,3870.003601,3870.003601,3870.003601
562,104180.000000,0.003613,0.000000,2360.003606,2360.003606,2360.003606
563,109740.000000,0.003620,0.000000,5230.003613,5230.003613,5230.003613
564,71400.000000,0.003625,0.000000,1620.003621,1620.003621,1620.003621
565,107850.000000,0.003632,0.000000,3130.003625,3130.003625,3130.003625
566,120800.000000,0.003640,0.000000,2160.003632,2160.003632,2160.003632
567,87800.000000,0.003646,0.000000,3520.003640,3520.003640,3520.003640
568,79750.000000,0.003651,0.000000,820.003646,820.003646,820.003646
569,96270.000000,0.003657,0.000000,2730.003651,2730.003651,2730.003651
570,102750.000000,0.003664,0.000000,5130.003658,5130.003658,5130.003658
571,91000.000000,0.003670,0.000000,2870.003665,2870.003665,2870.003665
572,78590.000000,0.003676,0.000000,3540.003671,3540.003671,3540.003671
573,72280.000000,0.003680,0.000000,3630.003676,3630.003676,3630.003676
574,104980.000000,0.003687,0.000000,1670.003681,1670.003681,1670.003681
575,109990.000000,0.003694,0.000000,1120.003687,1120.003687,1120.003687
576,131500.000000,0.003703,0.000000,4230.003695,4230.003695,4230.003695
577,83530.000000,0.003709,0.000000,2210.003703,2210.003703,2210.003703
578,104930.000000,0.003716,0.000000,4970.003709,4970.003709,4970.003709
579,114350.000000,0.003723,0.000000,3960.003716,3960.003716,3960.003716
580,75240.000000,0.003728,0.000000,1960.003723,1960.003723,1960.003723
581,108490.000000,0.003735,0.000000,3500.003728,3500.003728,3500.003728
582,112600.000000,0.003743,0.000000,3330.003736,3330.003736,3330.003736
583,77140.000000,0.003748,0.000000,3010.003743,3010.003743,3010.003743
584,70940.000000,0.003753,0.000000,3750.003748,3750.003748,3750.003748
585,93290.000000,0.003759,0.000000,5530.003753,5530.003753,5530.003753
586,80050.000000,0.003764,0.000000,3880.003759,3880.003759,3880.003759
587,68590.000000,0.003769,0.000000,2510.003764,2510.003764,2510.003764
588,100390.000000,0.003775,0.000000,1860.003769,1860.003769,1860.003769
589,115130.000000,0.003783,0.000000,5630.003776,5630.003776,5630.003776
590,76900.000000,0.003788,0.000000,4430.003783,4430.003783,4430.003783
591,69420.000000,0.003793,0.000000,4690.003789,4690.003789,4690.003789
592,98220.000000,0.003799,0.000000,1240.003793,1240.003793,1240.003793
593,110360.000000,0.003807,0.000000,3260.003800,3260.003800,3260.003800
594,112450.000000,0.003814,0.000000,1060.003807,1060.003807,1060.003807
595,75540.000000,0.003819,0.000000,2850.003814,2850.003814,2850.003814
596,80180.000000,0.003825,0.000000,5990.003819,5990.003819,5990.003819
597,71600.000000,0.003829,0.000000,2300.003825,2300.003825,2300.003825
598,79660.000000,0.003835,0.000000,2480.003829,2480.003829,2480.003829
599,76960.000000,0.003840,0.000000,4140.003835,4140.003835,4140.003835
600,74500.000000,0.003845,0.000000,3870.003840,3870.003840,3870.003840
601,70850.000000,0.003850,0.000000,4990.003845,4990.003845,4990.003845
602,100850.000000,0.003856,0.000000,2590.003850,2590.003850,2590.003850
603,105650.000000,0.003863,0.000000,3150.003856,3150.003856,3150.003856
604,119430.000000,0.003871,0.000000,3550.003863,3550.003863,3550.003863
605,87360.000000,0.003877,0.000000,3050.003871,3050.003871,3050.003871
606,71490.000000,0.003882,0.000000,4190.003877,4190.003877,4190.003877
607,73160.000000,0.003886,0.000000,2220.003882,2220.003882,2220.003882
608,74150.000000,0.003892,0.000000,4220.003887,4220.003887,4220.003887
609,69330.000000,0.003896,0.000000,4850.003892,4850.003892,4850.003892
610,109460.000000,0.003903,0.000000,3690.003896,3690.003896,3690.003896
611,72220.000000,0.003908,0.000000,4100.003904,4100.003904,4100.003904
612,74760.000000,0.003913,0.000000,3840.003909,3840.003909,3840.003909
613,107240.000000,0.003920,0.000000,2640.003914,2640.003914,2640.003914
614,109120.000000,0.003928,0.000000,3180.003921,3180.003921,3180.003921
615,63400.000000,0.003932,0.000000,4890.003928,4890.003928,4890.003928
616,102910.000000,0.003939,0.000000,840.003932,840.003932,840.003932
617,111980.000000,0.003946,0.000000,2610.003939,2610.003939,2610.003939
618,75220.000000,0.003951,0.000000,5380.003946,5380.003946,5380.003946
619,68360.000000,0.003956,0.000000,1780.003951,1780.003951,1780.003951
620,83420.000000,0.003961,0.000000,4090.003956,4090.003956,4090.003956
621,54080.000000,0.003965,0.000000,2500.003961,2500.003961,2500.003961
622,88380.000000,0.003971,0.000000,2710.003965,2710.003965,2710.003965
623,82260.000000,0.003976,0.000000,4430.003971,4430.003971,4430.003971
624,78030.000000,0.003981,0.000000,3530.003976,3530.003976,3530.003976
625,68710.000000,0.003986,0.000000,4890.003982,4890.003982,4890.003982
626,105570.000000,0.003993,0.000000,2130.003986,2130.003986,2130.003986
627,125490.000000,0.004001,0.000000,1720.003993,1720.003993,1720.003993
628,85480.000000,0.004007,0.000000,4840.004001,4840.004001,4840.004001
629,99530.000000,0.004014,0.000000,4370.004007,4370.004007,4370.004007
630,102480.000000,0.004020,0.000000,4970.004014,4970.004014,4970.004014
